channel,sender,timestamp,views,text,media_type,media,image_text,combined_text
t.me/kuruwear,-1001263223629,2023-11-19 18:20:39+00:00,9508,,image,<_io.BytesIO object at 0x00000240F4E3AD90>,"406 808 ብዘ ኬዜ . ከሎ ኩሩ 988755 5126 39 , 39 ዋጋ 1000 ብር ቦሌ መድኃኔዓለም ኦሮሚያ ቂን 0911871330 ሀንፃ አገደኛ ፎቅ 104 ቁጥር"," 406 808 ብዘ ኬዜ . ከሎ ኩሩ 988755 5126 39 , 39 ዋጋ 1000 ብር ቦሌ መድኃኔዓለም ኦሮሚያ ቂን 0911871330 ሀንፃ አገደኛ ፎቅ 104 ቁጥር"
t.me/kuruwear,-1001263223629,2023-11-19 18:20:39+00:00,9403,,image,<_io.BytesIO object at 0x00000240F4E0E930>,. . . . . ፦፡ . ይቤ ጻጸ ቃ፦ . ሣህ መሪ 8129807 . 54 ሺር ኞኩሎ፦ 949 ህርሙ መመ ዋጋ 1200 ብር 556 40 ቲን 911871330 ድም ሮሚያ ሀንፃ አገደኛ ፎቅ 104 ቁጥር, . . . . . ፦፡ . ይቤ ጻጸ ቃ፦ . ሣህ መሪ 8129807 . 54 ሺር ኞኩሎ፦ 949 ህርሙ መመ ዋጋ 1200 ብር 556 40 ቲን 911871330 ድም ሮሚያ ሀንፃ አገደኛ ፎቅ 104 ቁጥር
t.me/kuruwear,-1001263223629,2023-11-19 18:20:38+00:00,8499,,image,<_io.BytesIO object at 0x00000240F4CF4360>,"5126 39 , 39 , 40 ዋጋ 1200 ብር ቦሌ መድኃኔዓለም ኦሮሚያ ዬን 0911871330 ሀንፃ አገደኛ ፎቅ 104 ቁጥር"," 5126 39 , 39 , 40 ዋጋ 1200 ብር ቦሌ መድኃኔዓለም ኦሮሚያ ዬን 0911871330 ሀንፃ አገደኛ ፎቅ 104 ቁጥር"
t.me/kuruwear,-1001263223629,2023-11-19 18:20:38+00:00,8845,,image,<_io.BytesIO object at 0x00000240F4CF44F0>,". . ሸ፡ . ይጃ 5126 39 , 40 , 41 , 42 ዋጋ 1000 ብር ቦሌ መድኃኔዓለም ኦሮሚያ ቂን 0911871330 ሀንፃ አንደኛ ፎቅ 104 ቄጥር"," . . ሸ፡ . ይጃ 5126 39 , 40 , 41 , 42 ዋጋ 1000 ብር ቦሌ መድኃኔዓለም ኦሮሚያ ቂን 0911871330 ሀንፃ አንደኛ ፎቅ 104 ቄጥር"
t.me/kuruwear,-1001263223629,2023-11-19 18:20:38+00:00,8796,,image,<_io.BytesIO object at 0x00000240F4CF4450>,ቬፄ . ጊጊ ዶ፡ . ር ኤመዕ ር ቦሌ መድኃኔዓለም ኦሮሚያ ቂን 0911871330 ሀገፃ አንደኛ ፎቅ 104 ቁጥር, ቬፄ . ጊጊ ዶ፡ . ር ኤመዕ ር ቦሌ መድኃኔዓለም ኦሮሚያ ቂን 0911871330 ሀገፃ አንደኛ ፎቅ 104 ቁጥር
t.me/kuruwear,-1001263223629,2023-11-19 18:20:37+00:00,8356,,image,<_io.BytesIO object at 0x00000240F4CF4310>,". . . . መቃ 51095 , . 5126 39 ዋጋ 600 ብር ቦሌ መድኃኔዓለም ኦሮሚያ ቂን 0911871330 ሀንፃ አንደኛ ፎቅ 104 ቄጥር"," . . . . መቃ 51095 , . 5126 39 ዋጋ 600 ብር ቦሌ መድኃኔዓለም ኦሮሚያ ቂን 0911871330 ሀንፃ አንደኛ ፎቅ 104 ቄጥር"
t.me/kuruwear,-1001263223629,2023-11-19 18:20:37+00:00,8260,,image,<_io.BytesIO object at 0x00000240F4E0F240>,"ቸው ፳ሀ፳፻ ህጅልኳ ዛዜ . . . , ኣኳ ቦሌ መድኃኔዓለም ኦሮሚያ 0311871330 ሀንፃ አገደኛ ፎቅ 104 ቁጥር"," ቸው ፳ሀ፳፻ ህጅልኳ ዛዜ . . . , ኣኳ ቦሌ መድኃኔዓለም ኦሮሚያ 0311871330 ሀንፃ አገደኛ ፎቅ 104 ቁጥር"
t.me/kuruwear,-1001263223629,2023-11-19 18:20:36+00:00,8245,,image,<_io.BytesIO object at 0x00000240F4CF46D0>,. ኣ፡ . የመጡ ቡጩጪር 50 ራ፦ራ፦ሱ ቦሌ መድኃኔዓለም ኦሮሚያ ዬን 0911871330 ሀንፃ አንደኛ ፎቅ 104 ቄጥር, . ኣ፡ . የመጡ ቡጩጪር 50 ራ፦ራ፦ሱ ቦሌ መድኃኔዓለም ኦሮሚያ ዬን 0911871330 ሀንፃ አንደኛ ፎቅ 104 ቄጥር
t.me/kuruwear,-1001263223629,2023-11-19 18:20:36+00:00,7938,,image,<_io.BytesIO object at 0x00000240F4CF44A0>,". . . 418 . . ሸ፡፡ . ነሽ ክር . . . . ፦ንሲ . ንጊ፡ . ሌስ . . . . . ር . . . . . ክታ ባኔ መመመ 5126 39 , 40 1000 ብር 0911871330 ቦሌ መድኃኔዓለም ኦሮሚያ ሀንፃ አንደኛ ፎቅ 104 ቁጥር"," . . . 418 . . ሸ፡፡ . ነሽ ክር . . . . ፦ንሲ . ንጊ፡ . ሌስ . . . . . ር . . . . . ክታ ባኔ መመመ 5126 39 , 40 1000 ብር 0911871330 ቦሌ መድኃኔዓለም ኦሮሚያ ሀንፃ አንደኛ ፎቅ 104 ቁጥር"
t.me/kuruwear,-1001263223629,2023-11-19 18:20:35+00:00,7850,,image,<_io.BytesIO object at 0x00000240F4CF4590>,". 18 . . 56 39 , 39 , 39 ዋጋ 1200 ብር 535 . ቦሌ መድኃኔዓለም ኦሮሚያ ቂን 0911871330 ሀንፃ አንደኛ ፎቅ 104 ቄጥር"," . 18 . . 56 39 , 39 , 39 ዋጋ 1200 ብር 535 . ቦሌ መድኃኔዓለም ኦሮሚያ ቂን 0911871330 ሀንፃ አንደኛ ፎቅ 104 ቄጥር"
t.me/kuruwear,-1001263223629,2023-11-19 18:20:35+00:00,7555,,image,<_io.BytesIO object at 0x00000240F4CF4540>,"ቤጤ . . . ሚሽ ኣነ እሬ መህር . . . . ኡኩ . . ዋጋ 1000 ብር 5126 40 , 41 ቦሌ መድኃኔዓለም ኦሮሚያ 0911871330 ሀንፃ አንደኛ ፎቅ 104 ቁጥር"," ቤጤ . . . ሚሽ ኣነ እሬ መህር . . . . ኡኩ . . ዋጋ 1000 ብር 5126 40 , 41 ቦሌ መድኃኔዓለም ኦሮሚያ 0911871330 ሀንፃ አንደኛ ፎቅ 104 ቁጥር"
t.me/kuruwear,-1001263223629,2023-11-19 18:20:35+00:00,7593,,image,<_io.BytesIO object at 0x00000240F4CF4630>,"ልከ . . . ህህ . . . . 26 40 , 40 , 41 ዋጋ 1200 ብር ቦሌ መድኃኔዓለም ኦሮሚያ 0911871330 ሀንፃ አንደኛ ፎቅ 104 ቁጥር"," ልከ . . . ህህ . . . . 26 40 , 40 , 41 ዋጋ 1200 ብር ቦሌ መድኃኔዓለም ኦሮሚያ 0911871330 ሀንፃ አንደኛ ፎቅ 104 ቁጥር"
t.me/kuruwear,-1001263223629,2023-11-19 18:20:34+00:00,7256,,image,<_io.BytesIO object at 0x00000240F4CF7240>,"ዋጋ 1000 ብር ዴላ፲ 39 , 39 ቦሌ መድኃኔዓለም ኦሮሚያ 0311871330 ሀንፃ አገደኛ ፎቅ 104 ቁጥር"," ዋጋ 1000 ብር ዴላ፲ 39 , 39 ቦሌ መድኃኔዓለም ኦሮሚያ 0311871330 ሀንፃ አገደኛ ፎቅ 104 ቁጥር"
t.me/kuruwear,-1001263223629,2023-11-19 18:20:34+00:00,7472,,image,<_io.BytesIO object at 0x00000240F4CF4EF0>,". . . . . . ባከ . , መር . . ምም ያዊ . ሥ፦ራ፡፡ከኳ . 39 , 39 ዋጋ 1000 ብር ቦሌ መድኃኔዓለም ኦሮሚያ አኻ 0911871330 ሀገፃ አንደኛ ፎቅ 104 ቁጥር"," . . . . . . ባከ . , መር . . ምም ያዊ . ሥ፦ራ፡፡ከኳ . 39 , 39 ዋጋ 1000 ብር ቦሌ መድኃኔዓለም ኦሮሚያ አኻ 0911871330 ሀገፃ አንደኛ ፎቅ 104 ቁጥር"
t.me/kuruwear,-1001263223629,2023-11-19 18:20:33+00:00,7566,,image,<_io.BytesIO object at 0x00000240F4CF4950>,ጳሽ 86 40 ዋጋ 1000 ብር ቦሌ መድኃኔዓለም ኦሮሚያ ቂን 0911871330 ሀንፃ አንደኛ ፎቅ 104 ቄጥር, ጳሽ 86 40 ዋጋ 1000 ብር ቦሌ መድኃኔዓለም ኦሮሚያ ቂን 0911871330 ሀንፃ አንደኛ ፎቅ 104 ቄጥር
t.me/kuruwear,-1001263223629,2023-11-19 18:20:33+00:00,7322,,image,<_io.BytesIO object at 0x00000240F4CF48B0>,556 39 ዋጋ 1000 ብር ቦሌ መድኃኔዓለም ኦሮሚያ 0911871330 ሀገፃ አንደኛ ፎቅ 104 ቁጥር, 556 39 ዋጋ 1000 ብር ቦሌ መድኃኔዓለም ኦሮሚያ 0911871330 ሀገፃ አንደኛ ፎቅ 104 ቁጥር
t.me/kuruwear,-1001263223629,2023-11-19 18:20:33+00:00,7380,,image,<_io.BytesIO object at 0x00000240F4CF49A0>,"18 . . . . በም . 1111 ከኩፍ፪፳ 87 ነሃ ፥ ሌአ 5126 40 , 42 , 42 ዋጋ 1000 ብር ቦሌ መድኃኔዓለም ኦሮሚያ ኣኻ 0311871330 ሀንፃ አንደኛ ፎቅ 104 ቁጥር"," 18 . . . . በም . 1111 ከኩፍ፪፳ 87 ነሃ ፥ ሌአ 5126 40 , 42 , 42 ዋጋ 1000 ብር ቦሌ መድኃኔዓለም ኦሮሚያ ኣኻ 0311871330 ሀንፃ አንደኛ ፎቅ 104 ቁጥር"
t.me/kuruwear,-1001263223629,2023-11-19 18:20:32+00:00,7190,,image,<_io.BytesIO object at 0x00000240F4CF45E0>,"መሚ ፲ን 526 39 , 40 , 41 , 41 ዋጋ 1000 ብር ቦሌ መድኃኔዓለም ኦሮሚያ 911871330 ቦሌ መድኃኒዓለም ኦሮሚያ"," መሚ ፲ን 526 39 , 40 , 41 , 41 ዋጋ 1000 ብር ቦሌ መድኃኔዓለም ኦሮሚያ 911871330 ቦሌ መድኃኒዓለም ኦሮሚያ"
t.me/kuruwear,-1001263223629,2023-11-19 18:20:32+00:00,7163,,image,<_io.BytesIO object at 0x00000240F4E38C70>,ክን . ሠ፦፦ ላሠፎ፡ 42 ዋጋ 1200 ብር ቦሌ መድኃኔዓለም ኦሮሚያ ቂን 0911871330 ሀንፃ አንደኛ ፎቅ 104 ቄጥር, ክን . ሠ፦፦ ላሠፎ፡ 42 ዋጋ 1200 ብር ቦሌ መድኃኔዓለም ኦሮሚያ ቂን 0911871330 ሀንፃ አንደኛ ፎቅ 104 ቄጥር
t.me/kuruwear,-1001263223629,2023-11-19 18:20:31+00:00,7783,,image,<_io.BytesIO object at 0x00000240F4CF49F0>,; ፆኤ 35 . ፳ሀ፳፻ 75 526 39 ዋጋ 800 ብር ቦሌ መድኃኔዓለም ኦሮሚያ ኣኻ 0911871330 ሀገፃ አንደኛ ፎቅ 104 ቁጥር, ; ፆኤ 35 . ፳ሀ፳፻ 75 526 39 ዋጋ 800 ብር ቦሌ መድኃኔዓለም ኦሮሚያ ኣኻ 0911871330 ሀገፃ አንደኛ ፎቅ 104 ቁጥር
t.me/kuruwear,-1001263223629,2023-11-19 18:20:31+00:00,7656,,image,<_io.BytesIO object at 0x00000240F4CF4A90>,"ኤፌ ር . 359 . ንት ሜፖ . ባሸ 526 39 , 40 , 40 , 40 ዋጋ 1200 ብር 41 , 41 ቦሌ መድኃኔዓለም ኦሮሚያ 0911871330 ሀንፃ አንደኛ ፎቅ 104 ቁጥር"," ኤፌ ር . 359 . ንት ሜፖ . ባሸ 526 39 , 40 , 40 , 40 ዋጋ 1200 ብር 41 , 41 ቦሌ መድኃኔዓለም ኦሮሚያ 0911871330 ሀንፃ አንደኛ ፎቅ 104 ቁጥር"
t.me/kuruwear,-1001263223629,2023-11-19 18:20:30+00:00,7810,,image,<_io.BytesIO object at 0x00000240F4CF4B30>,"ጮሦ፳ 02 . ር፡ 57 ; . . 48288027 . 5126 39 , 39 , 42 ዋጋ 900 ብር ቦሌ መድኃኔዓለም ኦሮሚያ 0911871330 ሀገፃ አንደኛ ፎቅ 104 ቁጥር"," ጮሦ፳ 02 . ር፡ 57 ; . . 48288027 . 5126 39 , 39 , 42 ዋጋ 900 ብር ቦሌ መድኃኔዓለም ኦሮሚያ 0911871330 ሀገፃ አንደኛ ፎቅ 104 ቁጥር"
t.me/kuruwear,-1001263223629,2023-11-19 18:20:30+00:00,7739,,image,<_io.BytesIO object at 0x00000240F4CF4B80>,. ሥሦ፡ . . . 846 . 72 እፄ ፖይ፦ ቦሌ መድኃኔዓለም ኦሮሚያ ቂን 0911871330 ሀንፃ አንደኛ ፎቅ 104 ቄጥር, . ሥሦ፡ . . . 846 . 72 እፄ ፖይ፦ ቦሌ መድኃኔዓለም ኦሮሚያ ቂን 0911871330 ሀንፃ አንደኛ ፎቅ 104 ቄጥር
t.me/kuruwear,-1001263223629,2023-11-19 18:20:29+00:00,7751,,image,<_io.BytesIO object at 0x00000240F4CF4C20>,". ; , መዋ 51 . ሙያ 39 , 39 , 39 , 40 , 42 ዋጋ 1200 ብር 42 , 43 ቦሌ መድኃኔዓለም ኦሮሚያ 0311871330 ሀንፃ አገደኛ ፎቅ 104 ቁጥር"," . ; , መዋ 51 . ሙያ 39 , 39 , 39 , 40 , 42 ዋጋ 1200 ብር 42 , 43 ቦሌ መድኃኔዓለም ኦሮሚያ 0311871330 ሀንፃ አገደኛ ፎቅ 104 ቁጥር"
t.me/kuruwear,-1001263223629,2023-11-19 18:20:29+00:00,7758,,image,<_io.BytesIO object at 0x00000240F4CF4D10>,". ጌፕ , . . . ጠሽ . . . ; . ፒፒ . . . . ኣኣ ዋጋ 1200 ብር 56 39 , 39 , 39 , 39 , 42 ቦሌ መድኃኔዓለም ኦሮሚያ ቲኪ 911871330 . መድኃኒዓለም አሮጫያ"," . ጌፕ , . . . ጠሽ . . . ; . ፒፒ . . . . ኣኣ ዋጋ 1200 ብር 56 39 , 39 , 39 , 39 , 42 ቦሌ መድኃኔዓለም ኦሮሚያ ቲኪ 911871330 . መድኃኒዓለም አሮጫያ"
t.me/kuruwear,-1001263223629,2023-11-19 18:20:23+00:00,7609,,image,<_io.BytesIO object at 0x00000240F4CF4BD0>,"ቤዜ ከቤ ካን . . . መጨ 1200 ር 512 39 , 40 , 41 , 42 , 43 ቦሌ መድኃኔዓለም ኦሮሚያ ቂን 0911871330 ሀንፃ አገደኛ ፎቅ 104 ቁጥር"," ቤዜ ከቤ ካን . . . መጨ 1200 ር 512 39 , 40 , 41 , 42 , 43 ቦሌ መድኃኔዓለም ኦሮሚያ ቂን 0911871330 ሀንፃ አገደኛ ፎቅ 104 ቁጥር"
t.me/kuruwear,-1001263223629,2023-11-19 18:20:23+00:00,7623,,image,<_io.BytesIO object at 0x00000240F4CF4C70>,". ሀዩ 40 , 40 , 40 , 41 . 41 ዋጋ 1200 ብር . 04243 ቦሌ መድኃኔዓለም ኦሮሚያ ቂን 0911871330 ሀንፃ አንደኛ ፎቅ 104 ቄጥር"," . ሀዩ 40 , 40 , 40 , 41 . 41 ዋጋ 1200 ብር . 04243 ቦሌ መድኃኔዓለም ኦሮሚያ ቂን 0911871330 ሀንፃ አንደኛ ፎቅ 104 ቄጥር"
t.me/kuruwear,-1001263223629,2023-11-19 18:20:22+00:00,7703,,image,<_io.BytesIO object at 0x00000240F4CF4D60>,". ፳ሀ፳፻ ፻፪ይ . 26 39 , 43 ዋጋ 68600 ብር ቦሌ መድኃኔዓለም ኦሮሚያ ቂን 0911871330 ሀንፃ አንደኛ ፎቅ 104 ቄጥር"," . ፳ሀ፳፻ ፻፪ይ . 26 39 , 43 ዋጋ 68600 ብር ቦሌ መድኃኔዓለም ኦሮሚያ ቂን 0911871330 ሀንፃ አንደኛ ፎቅ 104 ቄጥር"
t.me/kuruwear,-1001263223629,2023-11-19 18:20:22+00:00,7453,,image,<_io.BytesIO object at 0x00000240F4CF4CC0>,ሽቴ . ሚሎ . ከኤ . . . መቁ 526 39 ዋጋ 1000 ብር ቦሌ መድኃኔዓለም ኦሮሚያ ኣኻ 0911871330 ሀገፃ አንደኛ ፎቅ 104 ቁጥር, ሽቴ . ሚሎ . ከኤ . . . መቁ 526 39 ዋጋ 1000 ብር ቦሌ መድኃኔዓለም ኦሮሚያ ኣኻ 0911871330 ሀገፃ አንደኛ ፎቅ 104 ቁጥር
t.me/kuruwear,-1001263223629,2023-11-19 18:20:21+00:00,7490,,image,<_io.BytesIO object at 0x00000240F4CF4E50>,"ፖረ . . . . ፖል . . . . , ሀዩ 40 ዋጋ 1200 ብር ቦሌ መድኃኔዓለም ኦሮሚያ 0311871330 ሀንፃ አንደኛ ፎቅ 104 ቁጥር"," ፖረ . . . . ፖል . . . . , ሀዩ 40 ዋጋ 1200 ብር ቦሌ መድኃኔዓለም ኦሮሚያ 0311871330 ሀንፃ አንደኛ ፎቅ 104 ቁጥር"
t.me/kuruwear,-1001263223629,2023-11-19 18:20:21+00:00,7374,,image,<_io.BytesIO object at 0x00000240F4CF40E0>,. . . ኣና ላሠፎ፡ 40 ዋጋ 1200 ብር ቦሌ መድኃኔዓለም ኦሮሚያ ቂን 0911871330 ሀንፃ አንደኛ ፎቅ 104 ቄጥር, . . . ኣና ላሠፎ፡ 40 ዋጋ 1200 ብር ቦሌ መድኃኔዓለም ኦሮሚያ ቂን 0911871330 ሀንፃ አንደኛ ፎቅ 104 ቄጥር
t.me/kuruwear,-1001263223629,2023-11-19 18:20:20+00:00,7424,,image,<_io.BytesIO object at 0x00000240F4CF4F40>,". . . . . ፎጻጃዉ፡፡፡ጭ፡፡መ 26 39 , 39 , 43 ዋጋ 1200 ብር ቦሌ መድኃኔዓለም ኦሮሚያ ቂን 0911871330 ሀንፃ አንደኛ ፎቅ 104 ቄጥር"," . . . . . ፎጻጃዉ፡፡፡ጭ፡፡መ 26 39 , 39 , 43 ዋጋ 1200 ብር ቦሌ መድኃኔዓለም ኦሮሚያ ቂን 0911871330 ሀንፃ አንደኛ ፎቅ 104 ቄጥር"
t.me/kuruwear,-1001263223629,2023-09-20 19:01:49+00:00,13160,100 ንፁ ቆዳ የተሰሩ ጫማዎች የሀገራችን ምርት 2800 ብር ብቻ 0911871330 ቦሌ መደሐንያለም ኦሮሚያ ህንፃ ፎቅ 104 ቁጥር ኩሩ ጫማ የቴሌግራም አባል ይሁኑ . mekuruwear Code 384,image,<_io.BytesIO object at 0x00000240F4CF4A40>,. . 150 ብር ብቻ ያሉበት ዋጋ 2600 ብር እናደርስልዎታለን ቦሌ መድኃኔዓለም ኦሮሚያ ቲኪ 911871330 በዛቸቸቸቨያ ሃች,100 ንፁ ቆዳ የተሰሩ ጫማዎች የሀገራችን ምርት 2800 ብር ብቻ 0911871330 ቦሌ መደሐንያለም ኦሮሚያ ህንፃ ፎቅ 104 ቁጥር ኩሩ ጫማ የቴሌግራም አባል ይሁኑ . mekuruwear Code 384 . . 150 ብር ብቻ ያሉበት ዋጋ 2600 ብር እናደርስልዎታለን ቦሌ መድኃኔዓለም ኦሮሚያ ቲኪ 911871330 በዛቸቸቸቨያ ሃች
t.me/kuruwear,-1001263223629,2023-09-12 08:35:17+00:00,12246,,image,<_io.BytesIO object at 0x00000240F4CF4680>,". . . . . . . ዘልዞኮሃ , ዝቭርኮልዘ ; አህህ ኘፔልክ አንተ ግንያው አንተ ነህ ; . . ሥር , ሃዐህ ፲በ 31 የከፎ 53 ፲በ , , 09 ሃዩ ከኋሆፎ ፎበቧ . ሥሙ"," . . . . . . . ዘልዞኮሃ , ዝቭርኮልዘ ; አህህ ኘፔልክ አንተ ግንያው አንተ ነህ ; . . ሥር , ሃዐህ ፲በ 31 የከፎ 53 ፲በ , , 09 ሃዩ ከኋሆፎ ፎበቧ . ሥሙ"
t.me/kuruwear,-1001263223629,2023-09-04 18:55:34+00:00,11749,100 ንፁ ቆዳ የተሰሩ ጫማዎች የሀገራችን ምርት 2300 ብር ብቻ 0911871330 ቦሌ መደሐንያለም ኦሮሚያ ህንፃ ፎቅ 104 ቁጥር ኩሩ ጫማ የቴሌግራም አባል ይሁኑ . mekuruwear Code 382,image,<_io.BytesIO object at 0x00000240F4CF4400>,. ፪ረ፡ ጠስ 150 ብር ብቻ ያለዓ ; እናደርስልዎታለን ዋጋ 300 ብር ቦሌ መድኃኔዓለም ኦሮሚያ 0911871330 ሀገፃ አንደኛ ፎቅ 104 ቁጥር,100 ንፁ ቆዳ የተሰሩ ጫማዎች የሀገራችን ምርት 2300 ብር ብቻ 0911871330 ቦሌ መደሐንያለም ኦሮሚያ ህንፃ ፎቅ 104 ቁጥር ኩሩ ጫማ የቴሌግራም አባል ይሁኑ . mekuruwear Code 382 . ፪ረ፡ ጠስ 150 ብር ብቻ ያለዓ ; እናደርስልዎታለን ዋጋ 300 ብር ቦሌ መድኃኔዓለም ኦሮሚያ 0911871330 ሀገፃ አንደኛ ፎቅ 104 ቁጥር
t.me/kuruwear,-1001263223629,2023-09-04 18:55:08+00:00,10271,100 ንፁ ቆዳ የተሰሩ ጫማዎች የሀገራችን ምርት 2300 ብር ብቻ 0911871330 ቦሌ መደሐንያለም ኦሮሚያ ህንፃ ፎቅ 104 ቁጥር ኩሩ ጫማ የቴሌግራም አባል ይሁኑ . mekuruwear Code 227,image,<_io.BytesIO object at 0x00000240F4CF5080>,". . . ኒፄ . , . ረኣ ብስ . . . . ግዜኔ መጨ ሃዳ . , . 150 ብር ብቻ ያሉበት ዋጋ 2300 ብር እአናደርስልዎታለን ቦሌ መድኃኔዓለም ኦሮሚያ ቪን 0911871330 ሀንፃ አገደኛ ፎቅ 104 ቁጥር","100 ንፁ ቆዳ የተሰሩ ጫማዎች የሀገራችን ምርት 2300 ብር ብቻ 0911871330 ቦሌ መደሐንያለም ኦሮሚያ ህንፃ ፎቅ 104 ቁጥር ኩሩ ጫማ የቴሌግራም አባል ይሁኑ . mekuruwear Code 227 . . . ኒፄ . , . ረኣ ብስ . . . . ግዜኔ መጨ ሃዳ . , . 150 ብር ብቻ ያሉበት ዋጋ 2300 ብር እአናደርስልዎታለን ቦሌ መድኃኔዓለም ኦሮሚያ ቪን 0911871330 ሀንፃ አገደኛ ፎቅ 104 ቁጥር"
t.me/kuruwear,-1001263223629,2023-08-13 06:39:17+00:00,11635,100 ንፁ ቆዳ የተሰሩ ጫማዎች የሀገራችን ምርት 2800 ብር ብቻ 0911871330 ቦሌ መደሐንያለም ኦሮሚያ ህንፃ ፎቅ 104 ቁጥር ኩሩ ጫማ የቴሌግራም አባል ይሁኑ . mekuruwear Code 380,image,<_io.BytesIO object at 0x00000240F4CF4860>,. . . ኛው ፆኦ . . . . ; 150 ብር ብቻ ያሉበት ዋጋ 2800 ብር እናደርስልዎታለን ቦሌ መድኃኔዓለም ኦሮሚያ ቲኪ 911871330 ለም ሮሚያ,100 ንፁ ቆዳ የተሰሩ ጫማዎች የሀገራችን ምርት 2800 ብር ብቻ 0911871330 ቦሌ መደሐንያለም ኦሮሚያ ህንፃ ፎቅ 104 ቁጥር ኩሩ ጫማ የቴሌግራም አባል ይሁኑ . mekuruwear Code 380 . . . ኛው ፆኦ . . . . ; 150 ብር ብቻ ያሉበት ዋጋ 2800 ብር እናደርስልዎታለን ቦሌ መድኃኔዓለም ኦሮሚያ ቲኪ 911871330 ለም ሮሚያ
t.me/kuruwear,-1001263223629,2023-08-13 06:39:03+00:00,10351,100 ንፁ ቆዳ የተሰሩ ጫማዎች የሀገራችን ምርት 2600 ብር ብቻ 0911871330 ቦሌ መደሐንያለም ኦሮሚያ ህንፃ ፎቅ 104 ቁጥር ኩሩ ጫማ የቴሌግራም አባል ይሁኑ . mekuruwear Code 379,image,<_io.BytesIO object at 0x00000240F4CF4810>,ገ፥ዜ . ሪበሸ . . ጤኪ . ተጣ . . 59 150 ብር ብቻ ያሉበት ዋጋ 2600 ብር እናደርስልዎታለን ቦሌ መድኃኔዓለም ኦሮሚያ 0311871330 ሀንፃ አገደኛ ፎቅ 104 ቁጥር,100 ንፁ ቆዳ የተሰሩ ጫማዎች የሀገራችን ምርት 2600 ብር ብቻ 0911871330 ቦሌ መደሐንያለም ኦሮሚያ ህንፃ ፎቅ 104 ቁጥር ኩሩ ጫማ የቴሌግራም አባል ይሁኑ . mekuruwear Code 379 ገ፥ዜ . ሪበሸ . . ጤኪ . ተጣ . . 59 150 ብር ብቻ ያሉበት ዋጋ 2600 ብር እናደርስልዎታለን ቦሌ መድኃኔዓለም ኦሮሚያ 0311871330 ሀንፃ አገደኛ ፎቅ 104 ቁጥር
t.me/kuruwear,-1001263223629,2023-07-01 17:33:35+00:00,12262,100 ንፁ ቆዳ የተሰሩ ጫማዎች የሀገራችን ምርት 2800 ብር ብቻ 0911871330 ቦሌ መደሐንያለም ኦሮሚያ ህንፃ ፎቅ 104 ቁጥር ኩሩ ጫማ የቴሌግራም አባል ይሁኑ . mekuruwear Code 351,image,<_io.BytesIO object at 0x00000240F4CF6FC0>,. . . . 150 ብር ብቻ ያሉበች ዋጋ 2800 ብር እናደርስልዎታለን ቦሌ መድኃኔዓለም ኦሮሚያ ቂን 0911871330 ሀንፃ አንደኛ ፎቅ 104 ቄጥር,100 ንፁ ቆዳ የተሰሩ ጫማዎች የሀገራችን ምርት 2800 ብር ብቻ 0911871330 ቦሌ መደሐንያለም ኦሮሚያ ህንፃ ፎቅ 104 ቁጥር ኩሩ ጫማ የቴሌግራም አባል ይሁኑ . mekuruwear Code 351 . . . . 150 ብር ብቻ ያሉበች ዋጋ 2800 ብር እናደርስልዎታለን ቦሌ መድኃኔዓለም ኦሮሚያ ቂን 0911871330 ሀንፃ አንደኛ ፎቅ 104 ቄጥር
t.me/kuruwear,-1001263223629,2023-07-01 17:33:17+00:00,10879,100 ንፁ ቆዳ የተሰሩ ጫማዎች የሀገራችን ምርት 2600 ብር ብቻ 0911871330 ቦሌ መደሐንያለም ኦሮሚያ ህንፃ ፎቅ 104 ቁጥር ኩሩ ጫማ የቴሌግራም አባል ይሁኑ . mekuruwear Code 350,image,<_io.BytesIO object at 0x00000240F4CF4AE0>,". . . . . . . 55 . . . ነዌኸ፡ , መህር ፍይህርር አኳ ረአኑዑ . . . በሎ 1163 . , . እእ የስ . ንሽ 150 ብር ብቻ ያሉበት ዋጋ 2600 ብር አናደርስልዎታለን ቲን 911871330 በፊ ግዴኃኔዓለም ኦሮሚያ ሀንፃ አገደኛ ፎቅ 104 ቁጥር","100 ንፁ ቆዳ የተሰሩ ጫማዎች የሀገራችን ምርት 2600 ብር ብቻ 0911871330 ቦሌ መደሐንያለም ኦሮሚያ ህንፃ ፎቅ 104 ቁጥር ኩሩ ጫማ የቴሌግራም አባል ይሁኑ . mekuruwear Code 350 . . . . . . . 55 . . . ነዌኸ፡ , መህር ፍይህርር አኳ ረአኑዑ . . . በሎ 1163 . , . እእ የስ . ንሽ 150 ብር ብቻ ያሉበት ዋጋ 2600 ብር አናደርስልዎታለን ቲን 911871330 በፊ ግዴኃኔዓለም ኦሮሚያ ሀንፃ አገደኛ ፎቅ 104 ቁጥር"
